PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2013-077030 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,3819 PRESIDENTIAL BLVD,total demolition of 9 airport toll booths and canopy,0315310601,ABS 24 DELVALLE S BERGSTROM AIR FORCE BASE ACR 1816519,2013/07/25,2013/07/25,THURSDAY,2013,2013,No,Permit Center,Final,2015/06/16,2015/06/16,10,,,,$500.00,1,0,,,,,,,,,,,3819 PRESIDENTIAL BLVD,AUSTIN,TX,78719,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10989016,10989016,30.20472248,-97.6670027,"(30.20472248, -97.6670027)"
BP,Building Permit,2012-115865 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2717 S LAMAR BLVD,Total demolition of a 4142sqft 1story concrete and cinderblock building,0403100804,LOT 1  2 BLK A CYPRESS  LAMARMANCHACA RESUB,2012/11/14,2012/11/16,FRIDAY,2012,2013,No,Permit Center,Final,2015/06/09,2015/06/09,0,,,,$0.00,1,0,,,,,,,,,,,2717 S LAMAR BLVD,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10859957,10859957,30.24339353,-97.78058761,"(30.24339353, -97.78058761)"
BP,Building Permit,2008-044723 BP,R- 645 Demolition One Family Homes,Demolition,No,206 E ELIZABETH ST,demo 426 sf 1sty house to the right of the lot including foundation,0300010719,LOT 7A FAIRVIEW PARK AMENDED PLAT OF LTS 68 BL 12,2008/05/20,2008/07/02,WEDNESDAY,2008,2008,No,Permit Center,Withdrawn,2009/01/21,2013/01/22,426,,,,$1250.00,1,1,,,,,,,,,,,206 E ELIZABETH ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10158556,10158556,30.24853237,-97.74800963,"(30.24853237, -97.74800963)"
BP,Building Permit,2012-067640 BP,R- 645 Demolition One Family Homes,Demolition,No,1301 CHICON ST,Demolish a 2 story single family residence,0209092309,Lot 1 Block 8 Subdivision HABICHTS SUBDIVISION,2012/06/05,2012/07/06,FRIDAY,2012,2012,No,Permit Center,Final,2012/10/29,2012/10/29,1152,,,,$0.00,2,1,,,,,,,,,,,1301 CHICON ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10793365,10793365,30.27493911,-97.71984834,"(30.27493911, -97.71984834)"
BP,Building Permit,2012-017346 BP,R- 645 Demolition One Family Homes,Demolition,No,1815 MARGARET ST,Demolish a circa 1958 1 story 1040 square foot single family residence,0102051504,Lot 12 Block B Subdivision,2012/02/03,2012/02/23,THURSDAY,2012,2012,No,Permit Center,Final,2012/04/11,2012/04/11,1040,,,,$0.00,1,1,,,,,,,,,,,1815 MARGARET ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10724204,10724204,30.25762449,-97.76878698,"(30.25762449, -97.76878698)"
BP,Building Permit,2012-091530 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2307 WESTOVER RD,Demolish a detached carport,0118040308,Lot 8 Block 2 Subdivision,2012/09/10,2012/09/10,MONDAY,2012,2012,No,Permit Center,Final,2012/09/11,2012/09/11,480,,,,$0.00,1,0,,,,,,,,,,,2307 WESTOVER RD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10825571,10825571,30.30143223,-97.76140411,"(30.30143223, -97.76140411)"
BP,Building Permit,2013-089681 BP,R- 645 Demolition One Family Homes,Demolition,No,4014 CLAWSON RD BLDG B,Total demo of home  Circa 1942  Rear Unit,0406100269,Lot 1 Block A Subdivision ORVAL SCARBROUGH SUBDIVISION,2013/08/21,2014/02/13,THURSDAY,2014,2014,No,Permit Center,Final,2014/02/14,2014/02/14,0,,,,$4000.00,1,1,,,,,,,,,,,4014 CLAWSON RD BLDG B,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11006144,11006144,30.23114702,-97.78282751,"(30.23114702, -97.78282751)"
BP,Building Permit,2014-084223 BP,R- 645 Demolition One Family Homes,Demolition,No,5404 BENNETT AVE,Total demo of home  Circa 1950,0223120407,S 615FT OF LOT 89 BLK 3 MORNINGSIDE ADDN,2014/08/06,2015/07/10,FRIDAY,2015,2015,No,Permit Center,Final,2016/02/09,2016/02/09,1100,,,,$10000.00,1,1,,,,,,,,,,,5404 BENNETT AVE,AUSTIN,TX,78751,4,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11196833,11196833,30.31484615,-97.71133366,"(30.31484615, -97.71133366)"
BP,Building Permit,2015-002779 BP,R- 645 Demolition One Family Homes,Demolition,No,1810 MARGARET ST,Total demo of existing home  Circa 1959,0102051615,Lot 3 Block   Subdivision,2015/01/05,2015/01/12,MONDAY,2015,2015,No,Permit Center,Final,2015/06/30,2015/06/30,1100,,,,$5000.00,1,1,,,,,,,,,,,1810 MARGARET ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11274363,11274363,30.25787621,-97.768172,"(30.25787621, -97.768172)"
BP,Building Permit,2015-045840 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1819 W 38TH ST,Total demo of detached shed Circa 1939  Shed has already been demolished,0122000302,Lot 15 Block   Subdivision OAKMONT HEIGHTS,2015/04/15,2015/04/29,WEDNESDAY,2015,2015,No,Permit Center,Final,2015/04/30,2015/04/30,544,,,,$2800.00,1,1,,,,,,,,,,,1819 W 38TH ST,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11335138,11335138,30.31113795,-97.75331888,"(30.31113795, -97.75331888)"
BP,Building Permit,2014-044974 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,206 E ANNIE ST,Total demolition of a fire damaged church building 4776sf 1story brickCMU and wood framed structure on a concrete foundation Foundation to remain,0302000812,Lot 2 Block 25 Subdivision SWISHER ADDITION A RESUB OF A PORTION OF LOTS 49 BLK 25,2014/05/01,2014/05/01,THURSDAY,2014,2014,No,Permit Center,Final,2014/06/16,2014/06/16,4776,,,,$16043.00,1,0,,,,,,,,,,,206 E ANNIE ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11139768,11139768,30.24582602,-97.74923516,"(30.24582602, -97.74923516)"
BP,Building Permit,2008-025718 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,5703 VINE HILL DR,Demolish a 240 square foot wood shed,0329000411,Lot 11 Block N Subdivision ONION CREEK FOREST SEC 2,2008/04/07,2008/04/10,THURSDAY,2008,2008,No,Permit Center,Expired,2008/10/07,,240,,,,$4800.00,1,1,,,,,,,,,,,5703 VINE HILL DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10134813,10134813,30.17234821,-97.74459382,"(30.17234821, -97.74459382)"
BP,Building Permit,2014-046234 BP,R- 645 Demolition One Family Homes,Demolition,No,1132 SALINA ST,Total demo of existing home  Circa 1926,0206090712,Lot 15 Block   Subdivision CALDWELL T J SUBDN,2014/04/23,2014/09/10,WEDNESDAY,2014,2014,No,Permit Center,Final,2015/08/25,2015/08/25,768,,,,$5000.00,1,1,,,,,,,,,,,1132 SALINA ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11141272,11141272,30.2684412,-97.72071499,"(30.2684412, -97.72071499)"
BP,Building Permit,2015-092309 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2504 WILLOW ST,Total demo of carport,0200100314,Lot 14 Block   Subdivision RIVER VIEW ADDN  1910,2015/07/27,2015/07/31,FRIDAY,2015,2015,No,Permit Center,Active,2017/07/31,,0,,,,$0.00,1,1,,,,,,,,,,,2504 WILLOW ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11394065,11394065,30.25357775,-97.71664386,"(30.25357775, -97.71664386)"
BP,Building Permit,2012-025062 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,3003 BEVERLY RD,Demolish a circa 1947 1 story 380 square foot detached garage,0118021002,Lot 5 Block 3 Subdivision,2012/03/08,2012/05/17,THURSDAY,2012,2012,No,Permit Center,Final,2012/07/24,2012/07/24,380,,,,$0.00,1,0,,,,,,,,,,,3003 BEVERLY RD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10734423,10734423,30.3037556,-97.75575721,"(30.3037556, -97.75575721)"
BP,Building Permit,2009-122240 BP,R- 645 Demolition One Family Homes,Demolition,No,808 PATTON AVE,Demolish a circa 1966 1 story 858 square foot single family residence,0307200503,Lot 8 Block 1 Subdivision BERGSTROM DOWNS NO 1,2009/11/02,2009/11/03,TUESDAY,2009,2010,No,Permit Center,Expired,2010/05/02,,1825,,,,$4800.00,1,1,,,,,,,,,,,808 PATTON AVE,AUSTIN,TX,78742,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10361671,10361671,30.2325359,-97.68152387,"(30.2325359, -97.68152387)"
BP,Building Permit,2010-015812 BP,R- 645 Demolition One Family Homes,Demolition,No,1117 SAUCEDO ST,Repermitting for expired permit number 08039322BP  Demolish a circa 1952 1 story 960 square foot single family residence,0206180908,Lot 1 Block D Subdivision SPRINGDALE ADDN,2010/02/25,2010/02/26,FRIDAY,2010,2010,No,Permit Center,Final,2010/04/19,2010/04/19,960,,,,$0.00,1,1,,,,,,,,,,,1117 SAUCEDO ST,AUSTIN,TX,78721,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10404805,10404805,30.26666704,-97.68959762,"(30.26666704, -97.68959762)"
BP,Building Permit,2008-086943 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,3303 N LAMAR BLVD,Demolition partial at a ca 1962 burger stand 2 car canopies 1 each on the n  s sides of the structure 3 existing concrete ramps with railings 1 each on the s w  n sides of the structure1 storefront existing concrete masonry unit CMU walls existing grease trap  portions of existing roof over kitchen,0218031309,LOT 1415  S 15 FT OF LOT 13  N 9 FT OF LOT 16 BLK 5 OLT 75 DIV D PENN SUB OF BLK 56 SMYTH SUB,2008/11/03,2008/11/07,FRIDAY,2008,2009,No,Permit Center,Final,2008/11/25,2008/11/25,0,,,,$5000.00,1,0,,,,,,,,,,,3303 N LAMAR BLVD,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10209440,10209440,30.30173108,-97.74482537,"(30.30173108, -97.74482537)"
BP,Building Permit,2009-018319 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4005 AVENUE B,Demolish a circa 1928 1 story 488 square foot detached garage noncomplying,0219050916,Lot 11 Block   Subdivision HYDE PARK ADDITION NO 2,2009/03/05,2009/03/12,THURSDAY,2009,2009,No,Permit Center,Final,2009/08/10,2009/08/10,488,,,,$100.00,1,0,,,,,,,,,,,4005 AVENUE B,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10245438,10245438,30.3047342,-97.73421181,"(30.3047342, -97.73421181)"
BP,Building Permit,2010-066139 BP,R- 645 Demolition One Family Homes,Demolition,No,4010 SINCLAIR AVE,Demolish a circa 1941 1 story 1442 square foot single family residence,0221010307,Lot 4 Block 5 Subdivision MC GUIRE'S SUBDIVISION NO 1 C819531563,2010/07/21,2010/08/05,THURSDAY,2010,2010,No,Permit Center,Final,2010/10/04,2010/10/04,1442,,,,$0.00,1,1,,,,,,,,,,,4010 SINCLAIR AVE,AUSTIN,TX,78756,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10472523,10472523,30.31187385,-97.74752672,"(30.31187385, -97.74752672)"
BP,Building Permit,2011-078847 BP,R- 645 Demolition One Family Homes,Demolition,No,706 W OLTORF ST,Demolish a circa 1948 1 story 720 square foot single family residence   refer to pmt  2014011585,0402030519,Lot 7 Block D Subdivision LOMA LINDA,2011/08/22,2011/09/01,THURSDAY,2011,2011,No,Permit Center,VOID,2012/02/28,,720,,,,$0.00,1,1,,,,,,,,,,,2317 S 3RD ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10645976,10645976,30.24289146,-97.761126,"(30.24289146, -97.761126)"
BP,Building Permit,2014-088834 BP,R- 645 Demolition One Family Homes,Demolition,No,3907 BECKER AVE,Complete demolition of existing singlefamily residence,0217090504,Lot 4 Block 2 Subdivision COUNTRY CLUB HEIGHTS RESUB OF BLOCK 7 PLAINVIEW HEIGHTS,2014/08/15,2014/08/29,FRIDAY,2014,2014,No,Permit Center,Final,2015/02/20,2015/02/20,0,,,,$500.00,1,1,,,,,,,,,,,3907 BECKER AVE,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11203653,11203653,30.29727568,-97.72164913,"(30.29727568, -97.72164913)"
BP,Building Permit,2012-049990 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,603 W 30TH ST,Demolish a 324 square foot detached carport,0217021604,Lot 4 Block 2A Subdivision HARPERS RESUB,2012/02/15,2012/05/21,MONDAY,2012,2012,No,Permit Center,Final,2012/08/15,2012/08/15,324,,,,$0.00,1,0,,,,,,,,,,,603 W 30TH ST,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10769433,10769433,30.29673822,-97.74273431,"(30.29673822, -97.74273431)"
BP,Building Permit,2010-075761 BP,R- 645 Demolition One Family Homes,Demolition,No,1506 NEW YORK AVE,Demolish a circa 1900 1 story 1240 square foot single family residence,0208090614,Lot 14 Block   Subdivision J H PATTERSON SUBDIVISION,2010/05/26,2010/09/01,WEDNESDAY,2010,2010,No,Permit Center,Final,2010/10/07,2010/10/07,1240,,,,$5500.00,1,1,,,,,,,,,,,1506 NEW YORK AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10485037,10485037,30.27253813,-97.72295528,"(30.27253813, -97.72295528)"
BP,Building Permit,2012-048271 BP,R- 645 Demolition One Family Homes,Demolition,No,1403 W 51ST ST,Demolish a circa 1946 1 story 722 square foot single family residence,0226040116,Lot 2 Block   Subdivision SMITH A  PF  ADDN,2012/05/14,2012/05/16,WEDNESDAY,2012,2012,No,Permit Center,Final,2012/06/18,2012/06/18,722,,,,$0.00,1,1,,,,,,,,,,,1403 W 51ST ST,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10766283,10766283,30.32163351,-97.73779871,"(30.32163351, -97.73779871)"
BP,Building Permit,2012-000710 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4910 STRASS DR,Remove 88 square foot utility room attached to the rear of the existing single family residence,0227000817,Lot 14 Block B Subdivision SHOALMONT ADDITION SEC 3 RESUB OF BLKS A D F  PORTION OF B  E,2011/12/30,2012/01/05,THURSDAY,2012,2012,No,Permit Center,Expired,2012/07/17,,88,,,,$0.00,1,1,,,,,,,,,,,4910 STRASS DR,AUSTIN,TX,78731,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10700089,10700089,30.32270114,-97.74680539,"(30.32270114, -97.74680539)"
BP,Building Permit,2015-062815 BP,R- 645 Demolition One Family Homes,Demolition,No,1004 E 9TH ST,Total demo of home  Circa 1938,0206051113,Lot 11 Block 5 Subdivision GEORGE L ROBERSTON SUBDIVISION,2015/05/13,2015/06/09,TUESDAY,2015,2015,No,Permit Center,Active,2017/06/09,,1401,,,,$10000.00,1,1,,,,,,,,,,,1004 E 9TH ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11358259,11358259,30.26800771,-97.7307678,"(30.26800771, -97.7307678)"
BP,Building Permit,2013-073039 BP,R- 645 Demolition One Family Homes,Demolition,No,1211 S 6TH ST,Total demo of existing single family res  Circa 1954,0100031316,Lot 27 Block 11 Subdivision SOUTH HEIGHTS  1894,2013/07/03,2013/08/28,WEDNESDAY,2013,2013,No,Permit Center,Expired,2015/08/28,,772,,,,$9000.00,1,1,,,,,,,,,,,1211 S 6TH ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10984214,10984214,30.25411729,-97.75929678,"(30.25411729, -97.75929678)"
BP,Building Permit,2008-036505 BP,R- 645 Demolition One Family Homes,Demolition,No,7102 GLOWWORM CIR,Demolish a circa 1981 1 story 1100 square foot single family residence Clearing entire lot,0329000910,Lot 30 Block K Subdivision,2008/05/13,2008/05/14,WEDNESDAY,2008,2008,No,Permit Center,Expired,2008/11/10,,1100,,,,$5000.00,1,1,,,,,,,,,,,7102 GLOWWORM CIR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10148524,10148524,30.17155131,-97.74517227,"(30.17155131, -97.74517227)"
BP,Building Permit,2009-135816 BP,R- 645 Demolition One Family Homes,Demolition,No,4902 WEST PARK DR,Demolish a circa 1950 1 story 1000 square foot single family residence,0128000606,Lot 35 Block   Subdivision HIGHLAND VILLAGE SEC 1,2009/12/04,2009/12/11,FRIDAY,2009,2010,No,Permit Center,Final,2010/01/29,2010/01/29,1000,,,,$4500.00,1,1,,,,,,,,,,,4902 WEST PARK DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10376748,10376748,30.32643066,-97.75336015,"(30.32643066, -97.75336015)"
BP,Building Permit,2011-063584 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1400 JULIET ST,Demolish a circa 1938 1 story 432 square foot detached garage,0103030423,Lot 62 Block   Subdivision OKIE HEIGHTS,2011/07/12,2011/07/20,WEDNESDAY,2011,2011,No,Permit Center,Final,2011/09/22,2011/09/22,432,,,,$1000.00,1,0,,,,,,,,,,,1400 JULIET ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10624085,10624085,30.25835293,-97.761221,"(30.25835293, -97.761221)"
BP,Building Permit,2009-120447 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2106 WRIGHT ST,Repermitting for 2008052721RD  Demolish a circa 1950 1 story 240 square foot detached carport with gravel foundation,0102070626,Lot 3 Block   Subdivision KNOX WRIGHT SUBD,2009/10/30,2009/11/02,MONDAY,2009,2010,No,Permit Center,VOID,2010/05/01,,240,,,,$200.00,1,1,,,,,,,,,,,2106 WRIGHT ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10359677,10359677,30.25621194,-97.77365587,"(30.25621194, -97.77365587)"
BP,Building Permit,2013-122136 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,3316 HEMLOCK AVE,Total demo of detached shed,0214111215,Lot 15 Block   Subdivision CHERRYWOOD ANNEX,2013/11/13,2013/12/09,MONDAY,2013,2014,No,Permit Center,Final,2015/10/07,2015/10/07,0,,,,$0.00,1,1,,,,,,,,,,,3316 HEMLOCK AVE,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11053693,11053693,30.28882954,-97.71451557,"(30.28882954, -97.71451557)"
BP,Building Permit,2013-012787 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,13770 N US 183 HWY SB,Total demolition of existing fuel canopy,R056919,S3032  Anderson Mill Center Phase 1 BLOCK A Lot 1 pt ACRES 05359,2013/02/08,2013/02/08,FRIDAY,2013,2013,No,Permit Center,Expired,2013/10/01,,0,,,,$0.00,1,0,,,,,,,,,,,13770 N US 183 HWY SB,AUSTIN,TX,78750,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10894779,10894779,30.46160884,-97.79537914,"(30.46160884, -97.79537914)"
BP,Building Permit,2008-098232 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4408 NORWOOD LN,Demolish a single story detached garage of 528 square foot  Existing RESIDENCE WILL REMAIN and use will be changed to an administrative  personal office along with numerous other aspects of proposed construction under seperate permits See 20090136515 for repermit,0324200101,Lot 13 Block   Subdivision BLUE BONNET GARDENS,2008/12/16,2009/01/06,TUESDAY,2009,2009,No,Permit Center,VOID,2009/07/05,,544,,,,$500.00,1,1,,,,,,,,,,,4408 NORWOOD LN,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10222823,10222823,30.18830068,-97.68798074,"(30.18830068, -97.68798074)"
BP,Building Permit,2008-006384 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4804 EVANS AVE,Partial demo of attached deck and NW rear wall,0221081516,Lot 8 Block E Subdivision PATTERSON HEIGHTS,2008/01/28,2008/02/07,THURSDAY,2008,2008,No,Permit Center,Expired,2008/08/05,,120,,,,$100.00,1,1,,,,,,,,,,,4804 EVANS AVE,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10110364,10110364,30.31099863,-97.72117946,"(30.31099863, -97.72117946)"
BP,Building Permit,2012-121699 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,6701 BURNET RD BLDG B,Total demolition of Building B 2720sf to slab no earth disturbance,0234030412,LOT 2 TRAVIS COUNTY SUBD NO 1  LOT 2 GRAY TERRACE,2012/06/19,2012/12/06,THURSDAY,2012,2013,No,Permit Center,Final,2015/01/23,2015/01/23,0,,,,$0.00,1,0,,,,,,,,,,,6701 BURNET RD BLDG B,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10867951,10867951,30.34257709,-97.73832602,"(30.34257709, -97.73832602)"
BP,Building Permit,2010-051458 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1308 MORGAN LN,Demolish a detached storage building already demolished except for slab,0406090221,Lot   Block   Subdivision BANISTER HEIGHTS SUBDIVISION,2010/06/10,2010/06/15,TUESDAY,2010,2010,No,Permit Center,Final,2010/07/12,2010/07/12,378,,,,$0.00,1,0,,,,,,,,,,,1308 MORGAN LN,AUSTIN,,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10451960,10451960,30.22919317,-97.77973406,"(30.22919317, -97.77973406)"
