PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2014-063319 BP,R- 435 Renovations/Remodel,Remodel,No,106 E 49TH ST,Partial demolition at front exterior to enlarge existing window size by 2 12 vertical linear ft  Interior remodel converting existing screen porch into sunroom  Replace 12 window screens on front porch with oriel style double glazed sash windows  Eight windows will measure 34x80 and four will measure 18x54  All will be energy efficient custom made by DYC Don Young Co windows and installed to code by GDB Construction Co  Existing noncomplying residence in setbacks   REVISION 01 Replace entry door with a 3 ft door with side light panels  Replace two windows with picture windows,0223080401,Lot 4 Block 7 Subdivision J J HEGMAN'S SUBDN,2014/05/16,2014/06/23,MONDAY,2014,2014,No,Permit Center,Final,2015/08/04,2015/08/04,,150,,$6000.00,,2,1,,$6000.00,,$0.00,,$0.00,,$0.00,,,106 E 49TH ST,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11165328,11165328,30.31362143,-97.72396466,"(30.31362143, -97.72396466)"
BP,Building Permit,2013-119880 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4804 AVENUE H,Partial Demolition included with AdditionRemodel  Addition will add 690sf of new first floor and 250sf on new covered wood deck  Addition will a master bedroom master bathroom closet laundry room and storage room  Remodel of existing bathroom and kitchen  Update existing plumbing electrical and mechanical,0221080812,Lot 6 Block   Subdivision HIGHLANDS  THE,2013/10/04,2013/11/15,FRIDAY,2013,2014,No,Permit Center,Final,2014/07/18,2014/07/18,,,940,$40000.00,$175000.00,1,1,,$23000.00,,$5500.00,,$10000.00,,$1500.00,,,4804 AVENUE H,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11049721,11049721,30.31177996,-97.72294617,"(30.31177996, -97.72294617)"
BP,Building Permit,2015-149021 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3303 LAUREL CIR,partial democovert existing mas bedroom into attached garge Demo existing front entry construct new entry Demo existing bathrooms kitchen and remodel Demo back porch fire place and laundry room Add new single story add with sitting room master bedroom closet and bathroom in rear of residence Demo brick planters bbq pit and walkways and relandscape,0126050305,Lot 15 Block   Subdivision BALCONES PARK ADDN SEC 6,2015/01/21,2015/12/16,WEDNESDAY,2015,2016,No,Permit Center,Active,2016/06/13,,,,1185,$94000.00,$226000.00,1,1,,$67000.00,,$10000.00,,$8000.00,,$9000.00,,,3303 LAUREL CIR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11459858,11459858,30.32303869,-97.76853521,"(30.32303869, -97.76853521)"
BP,Building Permit,2011-053845 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2304 SANTA MARIA ST,Partial demolition of rear wall and roof structure to accomodate new addition of bedroom and bathroom and covered porch on side new covered porch to front of residence remodel of existing to upgrade kitchen framing sheetrock wallboard and insulation throughout new doors and windows new roof siding repair and foundation repair add tankless water heater new plumbing HVAC and electric as needed throughout,0202100926,Lot 12 Block 5 Subdivision BUENA VISTA SUBD OF OUTLOT 9 DIV O,2011/06/09,2011/06/20,MONDAY,2011,2011,No,Permit Center,Final,2011/10/19,2011/10/19,,,428,$16000.00,$14000.00,1,1,,$10000.00,,$2000.00,,$2000.00,,$2000.00,,,2304 SANTA MARIA ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10609301,10609301,30.257902,-97.71802523,"(30.257902, -97.71802523)"
BP,Building Permit,2012-053039 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3403 HAMPTON RD,Partial demolition of rear wall to accomodate new bedroom bathroom porch and laundry room to rear of unit D Partial demo of rear wall to accomodate new addition of laundry and water heater closet to rear of Unit C Remodel both units remove 31 wall to make room for refrigerator add 2 electrical circuits move gas line and hot water heater add central air to unit D with gas furnace and hot water heater in attic add dual splint ductless system to unit C,0216070839,Lot 3 Block A Subdivision BEAU SITE RESUB OF LOT 15B OF THE RESUB OF LOT 15 AND A PORTION OF LOT 14,2012/04/30,2012/05/30,WEDNESDAY,2012,2012,No,Permit Center,Final,2012/08/17,2012/08/17,,,293,$6700.00,$42300.00,1,1,,$300.00,,$500.00,,$5000.00,,$900.00,,,3403 HAMPTON RD,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10772934,10772934,30.29387999,-97.72656165,"(30.29387999, -97.72656165)"
BP,Building Permit,2013-066448 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2606 ROCKINGHAM DR,Partial demo of roof for new dormer Addition within existing footprint to create new master bath utilityrm and master closet Renovate existing upstairs bath,0400101402,Lot 7 Block T Subdivision,2013/06/14,2013/06/27,THURSDAY,2013,2013,No,Permit Center,Final,2013/11/25,2013/11/25,,,7,$7500.00,$27250.00,2,1,,$4000.00,,$2000.00,,$500.00,,$1000.00,,,2606 ROCKINGHAM DR,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10971958,10971958,30.25126322,-97.78464678,"(30.25126322, -97.78464678)"
BP,Building Permit,2008-012870 BP,R- 434 Addition & Alterations,Addition,No,4620 BANISTER LN,Partial demo to primary residence to remove a portion of south exterior wall for addn of a full bathroom,0412100611,Lot 11 Block E Subdivision,2008/02/20,2008/02/27,WEDNESDAY,2008,2008,No,Permit Center,Final,2008/07/10,2008/07/10,,,72,,$7500.00,1,1,,,,,,,,,,,4620 BANISTER LN,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10118543,10118543,30.21999515,-97.78313465,"(30.21999515, -97.78313465)"
BP,Building Permit,2010-084876 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2009 E 9TH ST,Partial demolition of rear wall to accomodate new addition of bedroom hallway and bathroom Also remodeling Boiler Room,0205081505,Lot 5 Block   Subdivision,2010/09/20,2010/09/30,THURSDAY,2010,2010,No,Permit Center,Final,2012/05/03,2012/05/03,,,296,$2000.00,$10000.00,1,1,,$1000.00,,$500.00,,$0.00,,$500.00,,,2009 E 9TH ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10497466,10497466,30.26356757,-97.71950031,"(30.26356757, -97.71950031)"
BP,Building Permit,2011-009151 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3304 HEMLOCK AVE,Partial demolition of rear wall and garage facead to accomodate new addition of guest bedroom bathroom and master bedroom and bathroom remodel of existing attachd garage into livable space,0214111221,Lot 5 Block   Subdivision MORLEY SUBD,2010/12/30,2011/02/07,MONDAY,2011,2011,No,Permit Center,Final,2012/07/05,2012/07/05,,,1260,$16750.00,$79750.00,1,1,,$12000.00,,$2500.00,,$1000.00,,$1250.00,,,3304 HEMLOCK AVE,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10543818,10543818,30.28786403,-97.71518194,"(30.28786403, -97.71518194)"
BP,Building Permit,2013-058797 BP,R- 434 Addition & Alterations,Addition and Remodel,No,204 W 46TH ST,Partial demolition of rear of existing building to add new bedroom restroom Remodel of existing bedroom to make master bath and closet Addition of new carport APPROVED VIA COC,0222070512,Lot A Block   Subdivision HYDE PARK ANNEX NO 2,2013/03/29,2013/06/07,FRIDAY,2013,2013,No,Permit Center,Final,2014/02/27,2014/02/27,,,382,$4500.00,$35000.00,1,1,,$2500.00,,$1500.00,,$0.00,,$500.00,,,204 W 46TH ST,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10960046,10960046,30.31137511,-97.72832703,"(30.31137511, -97.72832703)"
BP,Building Permit,2013-024721 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2421 JARRATT AVE,partial demo to remove a portion of existing 2nd floor to raise plate height Demo east elevation where a wall to allow expansion of master bedroom add new windows Interior demo of existing bathroom on first floor to make space for stairwell Existing original portion of home is NonComplying on right side,0115010519,Lot 12 Block 1 Subdivision PEMBERTON HEIGHTS  FIRST  SEC SEE 3136,2012/10/10,2013/03/13,WEDNESDAY,2013,2013,No,Permit Center,Final,2014/03/20,2014/03/20,,,1190,$282500.00,$395000.00,2,1,,$252500.00,,$7500.00,,$7500.00,,$15000.00,,,2421 JARRATT AVE,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10912098,10912098,30.29290513,-97.75710553,"(30.29290513, -97.75710553)"
BP,Building Permit,2011-059356 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2834 SHOAL CREST AVE,Partial demolition of of concrete stoop and steps north of kitchen demo north and west wall of kitchen remove interior wall between kitchen and living room  Addition and remodel to existing onestory sf res to extend kitchen add dining room and addition of a covered wooden deck,0217000512,Lot 4 Block   Subdivision SHOAL CREST ADDN  REVISED,2011/06/28,2011/07/07,THURSDAY,2011,2011,No,Permit Center,Final,2012/06/12,2012/06/12,,,293,$58050.00,$116745.00,1,1,,$47350.00,,$4500.00,,$3000.00,,$3200.00,,,2834 SHOAL CREST AVE,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10617944,10617944,30.29626419,-97.74827138,"(30.29626419, -97.74827138)"
BP,Building Permit,2015-138746 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4100 LAWLESS ST,Partial demo to add new 2nd story balcony with concrete patio on 1st story,0215140101,Lot 26 Block 39 Subdivision MUELLER SEC 4 AMENDED PLAT OF,2015/09/14,2015/11/19,THURSDAY,2015,2016,No,Permit Center,Active,2016/10/10,,,,295,$15000.00,$15000.00,2,1,,$15000.00,,$0.00,,$0.00,,$0.00,,,4100 LAWLESS ST,AUSTIN,TX,78723,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11447756,11447756,30.29297776,-97.70366838,"(30.29297776, -97.70366838)"
BP,Building Permit,2009-001129 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4410 SINCLAIR AVE,Partial demo of wood deck and roof Remodel kitchen master bath add windows create utility room by moving plumbing around remodel family room to media room remodel master bedroom Add new covered screened porch in rear of house,0223020613,Lot 6 Block 14 Subdivision ROSEDALE  D,2008/12/18,2009/01/27,TUESDAY,2009,2009,No,Permit Center,Final,2009/06/23,2009/06/23,,,151,$49000.00,$59000.00,1,1,,$40000.00,,$4500.00,,$1000.00,,$3500.00,,,4410 SINCLAIR AVE,AUSTIN,TX,78756,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10225428,10225428,30.31607127,-97.7448211,"(30.31607127, -97.7448211)"
BP,Building Permit,2014-134826 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2500 JARRATT AVE,Partial demo of existing 2story single family residence for a 2story addition  Addition scope of work to include great room mud room laundry and kitchen on the 1st floor with Master bedroom and bathroom on the 2nd floor  Remodel scope of work to include removing the existing kitchen to create a dining room and a powder room to the first floor  Repermitting expired BP 05021503 BP MP PP  EP 06004959,0115010103,LOT 1 BLK 7 PEMBERTON HEIGHTS SEC 6 ABS 697 SUR 7 SPEAR G W 35 X 15019 FT,2014/10/06,2015/01/23,FRIDAY,2015,2015,No,Permit Center,Active,2016/07/10,,,,2520,$15000.00,$105000.00,2,1,,$10000.00,,$1000.00,,$3000.00,,$1000.00,,,2500 JARRATT AVE,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11267763,11267763,30.29415813,-97.75745875,"(30.29415813, -97.75745875)"
BP,Building Permit,2011-060675 BP,R- 434 Addition & Alterations,Addition,No,1160 LOTT AVE,Partial demoltion of existing onestory sf res  Addition and remodel to existing onestory sf res to add an att addition to rear of res  and  repair substandard residence repair overhang fix broken window reroof  decking,0208210503,Lot 13 Block 5 Subdivision MASONFIELD SUBDIVISION,2011/06/28,2011/07/18,MONDAY,2011,2011,No,Permit Center,VOID,2012/01/14,,,,510,,$20000.00,1,1,,,,,,,,,,,1160 LOTT AVE,AUSTIN,TX,78721,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10619419,10619419,30.27478937,-97.68269856,"(30.27478937, -97.68269856)"
BP,Building Permit,2011-084392 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2530 HARRIS BLVD,Partial demo of existing sf residence roof to add a new second story to include a family room a workout room two new bathrooms and three new bedrooms,0116001302,Lot 2 Block 8 Subdivision,2011/08/19,2011/09/20,TUESDAY,2011,2011,No,Permit Center,Final,2012/04/09,2012/04/09,,,2168,$34000.00,$112000.00,2,1,,$14000.00,,$6000.00,,$8000.00,,$6000.00,,,2530 HARRIS BLVD,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10652318,10652318,30.29527687,-97.7555114,"(30.29527687, -97.7555114)"
BP,Building Permit,2011-052191 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2500 GREAT OAKS PKWY,Partial Demolition to Front Rear of Home and Roof Structure Will be Removing Front Entry Way to make way for new Entry and Front Porch  Will be Removing Rear Wall fro New Addition and Removing Roof To make Way for New 2nd Story  1st Floor Addition of approx 911 sqft to consist of New Front Entry New garage area New ScreenedIn Patio and New Covered Porch  2nd Floor Addition of approx 995 sqft to consist of 2 new Bedrooms 2 Bathrooms Game room  Remodel to Existing home will be extensive  Gutting to studs relocating and removing many walls Reconfiguring Floor Plan on 1st floor New Insulation New plumbing and electrical where needed New Windows and Doors where needed New roof and Siding where needed,0225020109,Lot 29 Block   Subdivision GREATER OAKS SECTION TWO,2011/06/14,2011/06/15,WEDNESDAY,2011,2011,No,Permit Center,Final,2011/12/14,2011/12/14,,,1906,$290000.00,$300000.00,2,1,,$150000.00,,$60000.00,,$20000.00,,$60000.00,,,2500 GREAT OAKS PKWY,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10605774,10605774,30.31914636,-97.74578477,"(30.31914636, -97.74578477)"
BP,Building Permit,2010-049584 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2504 FOREST BEND DR,partial demo of northwest corner wall Addition to expand kitchen Remodel to replace roof siding windows Remodel master bathroom and kitchen,0101140103,Lot 18 Block A Subdivision,2010/05/14,2010/06/08,TUESDAY,2010,2010,No,Permit Center,Final,2010/11/22,2010/11/22,,,304,$100900.00,$122900.00,1,1,,$88600.00,,$7500.00,,$0.00,,$4800.00,,,2504 FOREST BEND DR,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10449918,10449918,30.25379036,-97.79251914,"(30.25379036, -97.79251914)"
BP,Building Permit,2009-028537 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4612 AVENUE G,Partial demo of legally existing noncomplying eastern wall of garage Addition to create additional garage space by extending portion of noncomplying wall Remodel garage to create closet space Electrical Permit is required for this project,0221080206,Lot 12 Block 12 Subdivision HYDE PARK ANNEX  1898,2009/04/06,2009/04/06,MONDAY,2009,2009,No,Permit Center,Final,2009/06/24,2009/06/24,,,196,$3500.00,$8500.00,1,1,,$1500.00,,$2000.00,,$0.00,,$0.00,,,4612 AVENUE G,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10256781,10256781,30.3105427,-97.72499255,"(30.3105427, -97.72499255)"
BP,Building Permit,2013-038557 BP,R- 434 Addition & Alterations,Addition,No,1712 MOHLE DR,Partial demo of front wall and ceiling  Addition to extend existing kitchen out 4 feet toward the front of the house to existing 1 story SF res,0118020720,Lot 20 Block 2 Subdivision BRYKER WOODS C,2012/11/27,2013/04/19,FRIDAY,2013,2013,No,Permit Center,Final,2013/09/10,2013/09/10,,,71,,$38000.00,1,1,,,,,,,,,,,1712 MOHLE DR,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10930234,10930234,30.30178524,-97.75665929,"(30.30178524, -97.75665929)"
BP,Building Permit,2009-029559 BP,R- 434 Addition & Alterations,Addition,No,1406 FAIRWOOD RD,partial demolition to add 2nd floor master suite and officebedroom addition to create larger dining larger rear bedroom and larger living area,0219120710,Lot 16 Block M Subdivision DELWOOD SEC 2,2009/03/24,2009/04/10,FRIDAY,2009,2009,No,Permit Center,Final,2009/12/10,2009/12/10,,,826,,$150000.00,2,1,,,,,,,,,,,1406 FAIRWOOD RD,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10257928,10257928,30.30098161,-97.71079749,"(30.30098161, -97.71079749)"
BP,Building Permit,2009-114919 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3139 EANES CIR,Partial demo to remove portion of rear wall for addition demo attached uncovered wood deck  Remodel to exist 2 story SF res  complete remodel of kitchen living room  new light fixtures dining room  new light fixture complete remodel of exist formal dining to create a pantry and utility room  Addition to add 1st floor bedroom bathroom  rear covered patio,0106160908,Lot 8 Block A Subdivision,2009/10/13,2009/10/13,TUESDAY,2009,2010,No,Permit Center,Final,2010/02/08,2010/02/08,,,737,$10000.00,$50000.00,2,1,,$5000.00,,$1000.00,,$2000.00,,$2000.00,,,3139 EANES CIR,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10353449,10353449,30.26739713,-97.80285461,"(30.26739713, -97.80285461)"
BP,Building Permit,2009-125209 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1807 W 46TH ST,partial demo of roof and carport circa 1946 Addition to add second story master suite bedroom bathroom and study attached garage and wood deck Remodel existing 1st floor MEP permits required,0225020801,Lot   Block A Subdivision ROSEDALE ESTATES,2009/07/24,2009/11/09,MONDAY,2009,2010,No,Permit Center,Withdrawn,2010/11/08,2012/04/17,,,1482,$35000.00,$85000.00,2,1,,$20500.00,,$5500.00,,$4500.00,,$4500.00,,,1807 W 46TH ST,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10364814,10364814,30.31859632,-97.74496893,"(30.31859632, -97.74496893)"
BP,Building Permit,2011-044920 BP,R- 434 Addition & Alterations,Addition,No,902 JUANITA ST,Partial demolition of side wall to accomodate new bedroom addition to side of home,0404040402,Lot 9 Block F Subdivision LA PERLA,2011/05/23,2011/06/28,TUESDAY,2011,2011,No,Permit Center,Final,2012/03/01,2012/03/01,,,187,,$5000.00,1,1,,,,,,,,,,,902 JUANITA ST,AUSTIN,TX,78704,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10595664,10595664,30.24182601,-97.76408762,"(30.24182601, -97.76408762)"
